T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2012-2013

"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2012-2013",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Female",1071
"2012-2013",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Male",1080
"2012-2013",09,"MONTAGUE COUNTY","MONTAGUE ISD",169908,"TRADITIONAL ISD/CSD","Female",60
"2012-2013",09,"MONTAGUE COUNTY","MONTAGUE ISD",169908,"TRADITIONAL ISD/CSD","Male",52
"2012-2013",01,"HIDALGO COUNTY","MONTE ALTO ISD",108915,"TRADITIONAL ISD/CSD","Female",513
"2012-2013",01,"HIDALGO COUNTY","MONTE ALTO ISD",108915,"TRADITIONAL ISD/CSD","Male",544
"2012-2013",06,"MONTGOMERY COUNTY","MONTGOMERY ISD",170903,"TRADITIONAL ISD/CSD","Female",3458
"2012-2013",06,"MONTGOMERY COUNTY","MONTGOMERY ISD",170903,"TRADITIONAL ISD/CSD","Male",3731
"2012-2013",12,"MCLENNAN COUNTY","MOODY ISD",161910,"TRADITIONAL ISD/CSD","Female",305
"2012-2013",12,"MCLENNAN COUNTY","MOODY ISD",161910,"TRADITIONAL ISD/CSD","Male",353
"2012-2013",14,"SHACKELFORD COUNTY","MORAN ISD",209902,"TRADITIONAL ISD/CSD","Female",70
"2012-2013",14,"SHACKELFORD COUNTY","MORAN ISD",209902,"TRADITIONAL ISD/CSD","Male",53
"2012-2013",12,"BOSQUE COUNTY","MORGAN ISD",018903,"TRADITIONAL ISD/CSD","Female",41
"2012-2013",12,"BOSQUE COUNTY","MORGAN ISD",018903,"TRADITIONAL ISD/CSD","Male",62
"2012-2013",11,"ERATH COUNTY","MORGAN MILL ISD",072910,"TRADITIONAL ISD/CSD","Female",69
"2012-2013",11,"ERATH COUNTY","MORGAN MILL ISD",072910,"TRADITIONAL ISD/CSD","Male",50
"2012-2013",17,"COCHRAN COUNTY","MORTON ISD",040901,"TRADITIONAL ISD/CSD","Female",216
"2012-2013",17,"COCHRAN COUNTY","MORTON ISD",040901,"TRADITIONAL ISD/CSD","Male",206
"2012-2013",17,"MOTLEY COUNTY","MOTLEY COUNTY ISD",173901,"TRADITIONAL ISD/CSD","Female",87
"2012-2013",17,"MOTLEY COUNTY","MOTLEY COUNTY ISD",173901,"TRADITIONAL ISD/CSD","Male",101
"2012-2013",03,"LAVACA COUNTY","MOULTON ISD",143902,"TRADITIONAL ISD/CSD","Female",146
"2012-2013",03,"LAVACA COUNTY","MOULTON ISD",143902,"TRADITIONAL ISD/CSD","Male",147
"2012-2013",12,"HILL COUNTY","MOUNT CALM ISD",109910,"TRADITIONAL ISD/CSD","Female",80
"2012-2013",12,"HILL COUNTY","MOUNT CALM ISD",109910,"TRADITIONAL ISD/CSD","Male",100
"2012-2013",07,"RUSK COUNTY","MOUNT ENTERPRISE ISD",201907,"TRADITIONAL ISD/CSD","Female",200
"2012-2013",07,"RUSK COUNTY","MOUNT ENTERPRISE ISD",201907,"TRADITIONAL ISD/CSD","Male",186
"2012-2013",08,"TITUS COUNTY","MOUNT PLEASANT ISD",225902,"TRADITIONAL ISD/CSD","Female",2677
"2012-2013",08,"TITUS COUNTY","MOUNT PLEASANT ISD",225902,"TRADITIONAL ISD/CSD","Male",2871
"2012-2013",08,"FRANKLIN COUNTY","MOUNT VERNON ISD",080901,"TRADITIONAL ISD/CSD","Female",796
"2012-2013",08,"FRANKLIN COUNTY","MOUNT VERNON ISD",080901,"TRADITIONAL ISD/CSD","Male",823
"2012-2013",11,"COOKE COUNTY","MUENSTER ISD",049902,"TRADITIONAL ISD/CSD","Female",233
"2012-2013",11,"COOKE COUNTY","MUENSTER ISD",049902,"TRADITIONAL ISD/CSD","Male",247
"2012-2013",17,"BAILEY COUNTY","MULESHOE ISD",009901,"TRADITIONAL ISD/CSD","Female",726
"2012-2013",17,"BAILEY COUNTY","MULESHOE ISD",009901,"TRADITIONAL ISD/CSD","Male",772
"2012-2013",12,"MILLS COUNTY","MULLIN ISD",167902,"TRADITIONAL ISD/CSD","Female",55
"2012-2013",12,"MILLS COUNTY","MULLIN ISD",167902,"TRADITIONAL ISD/CSD","Male",51
"2012-2013",06,"ROBERTSON COUNTY","MUMFORD ISD",198906,"TRADITIONAL ISD/CSD","Female",311
"2012-2013",06,"ROBERTSON COUNTY","MUMFORD ISD",198906,"TRADITIONAL ISD/CSD","Male",286
"2012-2013",09,"KNOX COUNTY","MUNDAY CISD",138903,"TRADITIONAL ISD/CSD","Female",189
"2012-2013",09,"KNOX COUNTY","MUNDAY CISD",138903,"TRADITIONAL ISD/CSD","Male",198
"2012-2013",07,"HENDERSON COUNTY","MURCHISON ISD",107908,"TRADITIONAL ISD/CSD","Female",77
"2012-2013",07,"HENDERSON COUNTY","MURCHISON ISD",107908,"TRADITIONAL ISD/CSD","Male",102
"2012-2013",07,"NACOGDOCHES COUNTY","NACOGDOCHES ISD",174904,"TRADITIONAL ISD/CSD","Female",3138
"2012-2013",07,"NACOGDOCHES COUNTY","NACOGDOCHES ISD",174904,"TRADITIONAL ISD/CSD","Male",3340
"2012-2013",20,"MEDINA COUNTY","NATALIA ISD",163903,"TRADITIONAL ISD/CSD","Female",560
"2012-2013",20,"MEDINA COUNTY","NATALIA ISD",163903,"TRADITIONAL ISD/CSD","Male",575
"2012-2013",13,"GUADALUPE COUNTY","NAVARRO ISD",094903,"TRADITIONAL ISD/CSD","Female",719
"2012-2013",13,"GUADALUPE COUNTY","NAVARRO ISD",094903,"TRADITIONAL ISD/CSD","Male",903
"2012-2013",06,"GRIMES COUNTY","NAVASOTA ISD",093904,"TRADITIONAL ISD/CSD","Female",1495
"2012-2013",06,"GRIMES COUNTY","NAVASOTA ISD",093904,"TRADITIONAL ISD/CSD","Male",1515
"2012-2013",16,"CASTRO COUNTY","NAZARETH ISD",035903,"TRADITIONAL ISD/CSD","Female",127
"2012-2013",16,"CASTRO COUNTY","NAZARETH ISD",035903,"TRADITIONAL ISD/CSD","Male",110
"2012-2013",07,"ANDERSON COUNTY","NECHES ISD",001906,"TRADITIONAL ISD/CSD","Female",198
"2012-2013",07,"ANDERSON COUNTY","NECHES ISD",001906,"TRADITIONAL ISD/CSD","Male",208
"2012-2013",05,"JEFFERSON COUNTY","NEDERLAND ISD",123905,"TRADITIONAL ISD/CSD","Female",2466
"2012-2013",05,"JEFFERSON COUNTY","NEDERLAND ISD",123905,"TRADITIONAL ISD/CSD","Male",2563
"2012-2013",04,"FORT BEND COUNTY","NEEDVILLE ISD",079906,"TRADITIONAL ISD/CSD","Female",1336
"2012-2013",04,"FORT BEND COUNTY","NEEDVILLE ISD",079906,"TRADITIONAL ISD/CSD","Male",1440
"2012-2013",08,"BOWIE COUNTY","NEW BOSTON ISD",019905,"TRADITIONAL ISD/CSD","Female",700
"2012-2013",08,"BOWIE COUNTY","NEW BOSTON ISD",019905,"TRADITIONAL ISD/CSD","Male",682
"2012-2013",13,"COMAL COUNTY","NEW BRAUNFELS ISD",046901,"TRADITIONAL ISD/CSD","Female",3883
"2012-2013",13,"COMAL COUNTY","NEW BRAUNFELS ISD",046901,"TRADITIONAL ISD/CSD","Male",4221
"2012-2013",06,"MONTGOMERY COUNTY","NEW CANEY ISD",170908,"TRADITIONAL ISD/CSD","Female",5597
"2012-2013",06,"MONTGOMERY COUNTY","NEW CANEY ISD",170908,"TRADITIONAL ISD/CSD","Male",5954
"2012-2013",17,"LUBBOCK COUNTY","NEW DEAL ISD",152902,"TRADITIONAL ISD/CSD","Female",356
"2012-2013",17,"LUBBOCK COUNTY","NEW DEAL ISD",152902,"TRADITIONAL ISD/CSD","Male",356
"2012-2013",07,"UPSHUR COUNTY","NEW DIANA ISD",230906,"TRADITIONAL ISD/CSD","Female",471
"2012-2013",07,"UPSHUR COUNTY","NEW DIANA ISD",230906,"TRADITIONAL ISD/CSD","Male",554
"2012-2013",20,"BEXAR COUNTY","NEW FRONTIERS CHARTER SCHOOL",015805,"OPEN ENROLLMENT CHARTER","Female",306
"2012-2013",20,"BEXAR COUNTY","NEW FRONTIERS CHARTER SCHOOL",015805,"OPEN ENROLLMENT CHARTER","Male",321
"2012-2013",17,"LYNN COUNTY","NEW HOME ISD",153905,"TRADITIONAL ISD/CSD","Female",129
"2012-2013",17,"LYNN COUNTY","NEW HOME ISD",153905,"TRADITIONAL ISD/CSD","Male",133
"2012-2013",07,"CHEROKEE COUNTY","NEW SUMMERFIELD ISD",037908,"TRADITIONAL ISD/CSD","Female",213
"2012-2013",07,"CHEROKEE COUNTY","NEW SUMMERFIELD ISD",037908,"TRADITIONAL ISD/CSD","Male",284
"2012-2013",06,"WALKER COUNTY","NEW WAVERLY ISD",236901,"TRADITIONAL ISD/CSD","Female",419
"2012-2013",06,"WALKER COUNTY","NEW WAVERLY ISD",236901,"TRADITIONAL ISD/CSD","Male",470
"2012-2013",09,"YOUNG COUNTY","NEWCASTLE ISD",252902,"TRADITIONAL ISD/CSD","Female",93
"2012-2013",09,"YOUNG COUNTY","NEWCASTLE ISD",252902,"TRADITIONAL ISD/CSD","Male",102
"2012-2013",11,"TARRANT COUNTY","NEWMAN INTERNATIONAL ACADEMY OF AR",220817,"OPEN ENROLLMENT CHARTER","Female",223
"2012-2013",11,"TARRANT COUNTY","NEWMAN INTERNATIONAL ACADEMY OF AR",220817,"OPEN ENROLLMENT CHARTER","Male",252
"2012-2013",05,"NEWTON COUNTY","NEWTON ISD",176902,"TRADITIONAL ISD/CSD","Female",525
"2012-2013",05,"NEWTON COUNTY","NEWTON ISD",176902,"TRADITIONAL ISD/CSD","Male",550
"2012-2013",13,"GONZALES COUNTY","NIXON-SMILEY CISD",089903,"TRADITIONAL ISD/CSD","Female",477
"2012-2013",13,"GONZALES COUNTY","NIXON-SMILEY CISD",089903,"TRADITIONAL ISD/CSD","Male",533
"2012-2013",09,"MONTAGUE COUNTY","NOCONA ISD",169902,"TRADITIONAL ISD/CSD","Female",404
"2012-2013",09,"MONTAGUE COUNTY","NOCONA ISD",169902,"TRADITIONAL ISD/CSD","Male",441
"2012-2013",03,"DEWITT COUNTY","NORDHEIM ISD",062902,"TRADITIONAL ISD/CSD","Female",65
"2012-2013",03,"DEWITT COUNTY","NORDHEIM ISD",062902,"TRADITIONAL ISD/CSD","Male",73
"2012-2013",06,"LEON COUNTY","NORMANGEE ISD",145906,"TRADITIONAL ISD/CSD","Female",237
"2012-2013",06,"LEON COUNTY","NORMANGEE ISD",145906,"TRADITIONAL ISD/CSD","Male",284
"2012-2013",20,"BEXAR COUNTY","NORTH EAST ISD",015910,"TRADITIONAL ISD/CSD","Female",33169
"2012-2013",20,"BEXAR COUNTY","NORTH EAST ISD",015910,"TRADITIONAL ISD/CSD","Male",34732
"2012-2013",04,"HARRIS COUNTY","NORTH FOREST ISD",101909,"TRADITIONAL ISD/CSD","Female",3226
"2012-2013",04,"HARRIS COUNTY","NORTH FOREST ISD",101909,"TRADITIONAL ISD/CSD","Male",3467
"2012-2013",08,"HOPKINS COUNTY","NORTH HOPKINS ISD",112906,"TRADITIONAL ISD/CSD","Female",242
"2012-2013",08,"HOPKINS COUNTY","NORTH HOPKINS ISD",112906,"TRADITIONAL ISD/CSD","Male",225
"2012-2013",08,"LAMAR COUNTY","NORTH LAMAR ISD",139911,"TRADITIONAL ISD/CSD","Female",1420
"2012-2013",08,"LAMAR COUNTY","NORTH LAMAR ISD",139911,"TRADITIONAL ISD/CSD","Male",1494
"2012-2013",06,"MADISON COUNTY","NORTH ZULCH ISD",154903,"TRADITIONAL ISD/CSD","Female",191
"2012-2013",06,"MADISON COUNTY","NORTH ZULCH ISD",154903,"TRADITIONAL ISD/CSD","Male",153
"2012-2013",09,"WILBARGER COUNTY","NORTHSIDE ISD",244905,"TRADITIONAL ISD/CSD","Female",103
"2012-2013",20,"BEXAR COUNTY","NORTHSIDE ISD",015915,"TRADITIONAL ISD/CSD","Female",48769
"2012-2013",09,"WILBARGER COUNTY","NORTHSIDE ISD",244905,"TRADITIONAL ISD/CSD","Male",72
"2012-2013",20,"BEXAR COUNTY","NORTHSIDE ISD",015915,"TRADITIONAL ISD/CSD","Male",51390
"2012-2013",11,"DENTON COUNTY","NORTHWEST ISD",061911,"TRADITIONAL ISD/CSD","Female",8655
"2012-2013",11,"DENTON COUNTY","NORTHWEST ISD",061911,"TRADITIONAL ISD/CSD","Male",9156
"2012-2013",04,"HARRIS COUNTY","NORTHWEST PREPARATORY",101848,"OPEN ENROLLMENT CHARTER","Female",185
"2012-2013",04,"HARRIS COUNTY","NORTHWEST PREPARATORY",101848,"OPEN ENROLLMENT CHARTER","Male",204
"2012-2013",10,"DALLAS COUNTY","NOVA ACADEMY",057809,"OPEN ENROLLMENT CHARTER","Female",104
"2012-2013",10,"DALLAS COUNTY","NOVA ACADEMY",057809,"OPEN ENROLLMENT CHARTER","Male",103
"2012-2013",10,"DALLAS COUNTY","NOVA ACADEMY (SOUTHEAST)",057827,"OPEN ENROLLMENT CHARTER","Female",332
"2012-2013",10,"DALLAS COUNTY","NOVA ACADEMY (SOUTHEAST)",057827,"OPEN ENROLLMENT CHARTER","Male",318
"2012-2013",15,"EDWARDS COUNTY","NUECES CANYON CISD",069902,"TRADITIONAL ISD/CSD","Female",140
"2012-2013",15,"EDWARDS COUNTY","NUECES CANYON CISD",069902,"TRADITIONAL ISD/CSD","Male",114
"2012-2013",03,"VICTORIA COUNTY","NURSERY ISD",235904,"TRADITIONAL ISD/CSD","Female",50
"2012-2013",03,"VICTORIA COUNTY","NURSERY ISD",235904,"TRADITIONAL ISD/CSD","Male",53
"2012-2013",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"OPEN ENROLLMENT CHARTER","Female",462
"2012-2013",13,"TRAVIS COUNTY","NYOS CHARTER SCHOOL",227804,"OPEN ENROLLMENT CHARTER","Male",381
"2012-2013",17,"LYNN COUNTY","O'DONNELL ISD",153903,"TRADITIONAL ISD/CSD","Female",135
"2012-2013",17,"LYNN COUNTY","O'DONNELL ISD",153903,"TRADITIONAL ISD/CSD","Male",155
"2012-2013",06,"LEON COUNTY","OAKWOOD ISD",145907,"TRADITIONAL ISD/CSD","Female",106
"2012-2013",06,"LEON COUNTY","OAKWOOD ISD",145907,"TRADITIONAL ISD/CSD","Male",104
"2012-2013",02,"SAN PATRICIO COUNTY","ODEM-EDROY ISD",205905,"TRADITIONAL ISD/CSD","Female",503
"2012-2013",02,"SAN PATRICIO COUNTY","ODEM-EDROY ISD",205905,"TRADITIONAL ISD/CSD","Male",542
"2012-2013",04,"GALVESTON COUNTY","ODYSSEY ACADEMY INC",084802,"OPEN ENROLLMENT CHARTER","Female",331
"2012-2013",04,"GALVESTON COUNTY","ODYSSEY ACADEMY INC",084802,"OPEN ENROLLMENT CHARTER","Male",348
"2012-2013",12,"CORYELL COUNTY","OGLESBY ISD",050904,"TRADITIONAL ISD/CSD","Female",80
"2012-2013",12,"CORYELL COUNTY","OGLESBY ISD",050904,"TRADITIONAL ISD/CSD","Male",88
"2012-2013",15,"RUNNELS COUNTY","OLFEN ISD",200906,"TRADITIONAL ISD/CSD","Female",31
"2012-2013",15,"RUNNELS COUNTY","OLFEN ISD",200906,"TRADITIONAL ISD/CSD","Male",21
"2012-2013",09,"YOUNG COUNTY","OLNEY ISD",252903,"TRADITIONAL ISD/CSD","Female",340
"2012-2013",09,"YOUNG COUNTY","OLNEY ISD",252903,"TRADITIONAL ISD/CSD","Male",407
"2012-2013",17,"LAMB COUNTY","OLTON ISD",140905,"TRADITIONAL ISD/CSD","Female",327
"2012-2013",17,"LAMB COUNTY","OLTON ISD",140905,"TRADITIONAL ISD/CSD","Male",347
"2012-2013",06,"POLK COUNTY","ONALASKA ISD",187910,"TRADITIONAL ISD/CSD","Female",473
"2012-2013",06,"POLK COUNTY","ONALASKA ISD",187910,"TRADITIONAL ISD/CSD","Male",471
"2012-2013",02,"JIM WELLS COUNTY","ORANGE GROVE ISD",125903,"TRADITIONAL ISD/CSD","Female",940
"2012-2013",02,"JIM WELLS COUNTY","ORANGE GROVE ISD",125903,"TRADITIONAL ISD/CSD","Male",942
"2012-2013",05,"ORANGE COUNTY","ORANGEFIELD ISD",181905,"TRADITIONAL ISD/CSD","Female",831
"2012-2013",05,"ORANGE COUNTY","ORANGEFIELD ISD",181905,"TRADITIONAL ISD/CSD","Male",877
"2012-2013",07,"UPSHUR COUNTY","ORE CITY ISD",230903,"TRADITIONAL ISD/CSD","Female",379
"2012-2013",07,"UPSHUR COUNTY","ORE CITY ISD",230903,"TRADITIONAL ISD/CSD","Male",468
"2012-2013",12,"BELL COUNTY","ORENDA CHARTER SCHOOL",014804,"OPEN ENROLLMENT CHARTER","Female",475
"2012-2013",12,"BELL COUNTY","ORENDA CHARTER SCHOOL",014804,"OPEN ENROLLMENT CHARTER","Male",524
"2012-2013",07,"RUSK COUNTY","OVERTON ISD",201908,"TRADITIONAL ISD/CSD","Female",234
"2012-2013",07,"RUSK COUNTY","OVERTON ISD",201908,"TRADITIONAL ISD/CSD","Male",283
"2012-2013",17,"COTTLE COUNTY","PADUCAH ISD",051901,"TRADITIONAL ISD/CSD","Female",97
"2012-2013",17,"COTTLE COUNTY","PADUCAH ISD",051901,"TRADITIONAL ISD/CSD","Male",123
"2012-2013",14,"HASKELL COUNTY","PAINT CREEK ISD",104907,"TRADITIONAL ISD/CSD","Female",66
"2012-2013",14,"HASKELL COUNTY","PAINT CREEK ISD",104907,"TRADITIONAL ISD/CSD","Male",90
"2012-2013",15,"CONCHO COUNTY","PAINT ROCK ISD",048903,"TRADITIONAL ISD/CSD","Female",128
"2012-2013",15,"CONCHO COUNTY","PAINT ROCK ISD",048903,"TRADITIONAL ISD/CSD","Male",114
"2012-2013",03,"MATAGORDA COUNTY","PALACIOS ISD",158905,"TRADITIONAL ISD/CSD","Female",730
"2012-2013",03,"MATAGORDA COUNTY","PALACIOS ISD",158905,"TRADITIONAL ISD/CSD","Male",760
"2012-2013",07,"ANDERSON COUNTY","PALESTINE ISD",001907,"TRADITIONAL ISD/CSD","Female",1545
"2012-2013",07,"ANDERSON COUNTY","PALESTINE ISD",001907,"TRADITIONAL ISD/CSD","Male",1744
"2012-2013",10,"ELLIS COUNTY","PALMER ISD",070910,"TRADITIONAL ISD/CSD","Female",498
"2012-2013",10,"ELLIS COUNTY","PALMER ISD",070910,"TRADITIONAL ISD/CSD","Male",599
"2012-2013",11,"PALO PINTO COUNTY","PALO PINTO ISD",182906,"TRADITIONAL ISD/CSD","Female",73
"2012-2013",11,"PALO PINTO COUNTY","PALO PINTO ISD",182906,"TRADITIONAL ISD/CSD","Male",50
"2012-2013",16,"GRAY COUNTY","PAMPA ISD",090904,"TRADITIONAL ISD/CSD","Female",1818
"2012-2013",16,"GRAY COUNTY","PAMPA ISD",090904,"TRADITIONAL ISD/CSD","Male",1858
"2012-2013",16,"CARSON COUNTY","PANHANDLE ISD",033902,"TRADITIONAL ISD/CSD","Female",319
"2012-2013",16,"CARSON COUNTY","PANHANDLE ISD",033902,"TRADITIONAL ISD/CSD","Male",349
"2012-2013",07,"PANOLA COUNTY","PANOLA CHARTER SCHOOL",183801,"OPEN ENROLLMENT CHARTER","Female",89
"2012-2013",07,"PANOLA COUNTY","PANOLA CHARTER SCHOOL",183801,"OPEN ENROLLMENT CHARTER","Male",80
"2012-2013",15,"COLEMAN COUNTY","PANTHER CREEK CISD",042905,"TRADITIONAL ISD/CSD","Female",76
"2012-2013",15,"COLEMAN COUNTY","PANTHER CREEK CISD",042905,"TRADITIONAL ISD/CSD","Male",85
"2012-2013",11,"WISE COUNTY","PARADISE ISD",249906,"TRADITIONAL ISD/CSD","Female",518
"2012-2013",11,"WISE COUNTY","PARADISE ISD",249906,"TRADITIONAL ISD/CSD","Male",567
"2012-2013",08,"LAMAR COUNTY","PARIS ISD",139909,"TRADITIONAL ISD/CSD","Female",1774
"2012-2013",08,"LAMAR COUNTY","PARIS ISD",139909,"TRADITIONAL ISD/CSD","Male",1802
"2012-2013",04,"HARRIS COUNTY","PASADENA ISD",101917,"TRADITIONAL ISD/CSD","Female",26011
"2012-2013",04,"HARRIS COUNTY","PASADENA ISD",101917,"TRADITIONAL ISD/CSD","Male",27654
"2012-2013",19,"EL PASO COUNTY","PASO DEL NORTE ACADEMY CHARTER DIS",071803,"OPEN ENROLLMENT CHARTER","Female",157
"2012-2013",19,"EL PASO COUNTY","PASO DEL NORTE ACADEMY CHARTER DIS",071803,"OPEN ENROLLMENT CHARTER","Male",159
"2012-2013",17,"DICKENS COUNTY","PATTON SPRINGS ISD",063906,"TRADITIONAL ISD/CSD","Female",54
"2012-2013",17,"DICKENS COUNTY","PATTON SPRINGS ISD",063906,"TRADITIONAL ISD/CSD","Male",52
"2012-2013",02,"BEE COUNTY","PAWNEE ISD",013902,"TRADITIONAL ISD/CSD","Female",77
"2012-2013",02,"BEE COUNTY","PAWNEE ISD",013902,"TRADITIONAL ISD/CSD","Male",79
"2012-2013",04,"BRAZORIA COUNTY","PEARLAND ISD",020908,"TRADITIONAL ISD/CSD","Female",9426
"2012-2013",04,"BRAZORIA COUNTY","PEARLAND ISD",020908,"TRADITIONAL ISD/CSD","Male",10224
"2012-2013",20,"FRIO COUNTY","PEARSALL ISD",082903,"TRADITIONAL ISD/CSD","Female",1081
"2012-2013",20,"FRIO COUNTY","PEARSALL ISD",082903,"TRADITIONAL ISD/CSD","Male",1172
"2012-2013",11,"PARKER COUNTY","PEASTER ISD",184908,"TRADITIONAL ISD/CSD","Female",522
"2012-2013",11,"PARKER COUNTY","PEASTER ISD",184908,"TRADITIONAL ISD/CSD","Male",498
"2012-2013",18,"REEVES COUNTY","PECOS-BARSTOW-TOYAH ISD",195901,"TRADITIONAL ISD/CSD","Female",1113
"2012-2013",18,"REEVES COUNTY","PECOS-BARSTOW-TOYAH ISD",195901,"TRADITIONAL ISD/CSD","Male",1157
"2012-2013",10,"DALLAS COUNTY","PEGASUS SCHOOL OF LIBERAL ARTS AND",057802,"OPEN ENROLLMENT CHARTER","Female",390
"2012-2013",10,"DALLAS COUNTY","PEGASUS SCHOOL OF LIBERAL ARTS AND",057802,"OPEN ENROLLMENT CHARTER","Male",390
"2012-2013",12,"HILL COUNTY","PENELOPE ISD",109914,"TRADITIONAL ISD/CSD","Female",97
"2012-2013",12,"HILL COUNTY","PENELOPE ISD",109914,"TRADITIONAL ISD/CSD","Male",92
"2012-2013",09,"JACK COUNTY","PERRIN-WHITT CISD",119903,"TRADITIONAL ISD/CSD","Female",156
"2012-2013",09,"JACK COUNTY","PERRIN-WHITT CISD",119903,"TRADITIONAL ISD/CSD","Male",210
"2012-2013",16,"OCHILTREE COUNTY","PERRYTON ISD",179901,"TRADITIONAL ISD/CSD","Female",1122
"2012-2013",16,"OCHILTREE COUNTY","PERRYTON ISD",179901,"TRADITIONAL ISD/CSD","Male",1276
"2012-2013",17,"HALE COUNTY","PETERSBURG ISD",095904,"TRADITIONAL ISD/CSD","Female",130
"2012-2013",17,"HALE COUNTY","PETERSBURG ISD",095904,"TRADITIONAL ISD/CSD","Male",142
"2012-2013",09,"CLAY COUNTY","PETROLIA ISD",039903,"TRADITIONAL ISD/CSD","Female",228
"2012-2013",09,"CLAY COUNTY","PETROLIA ISD",039903,"TRADITIONAL ISD/CSD","Male",248
"2012-2013",02,"BEE COUNTY","PETTUS ISD",013903,"TRADITIONAL ISD/CSD","Female",218
"2012-2013",02,"BEE COUNTY","PETTUS ISD",013903,"TRADITIONAL ISD/CSD","Male",209
"2012-2013",08,"MORRIS COUNTY","PEWITT CISD",172905,"TRADITIONAL ISD/CSD","Female",495
"2012-2013",08,"MORRIS COUNTY","PEWITT CISD",172905,"TRADITIONAL ISD/CSD","Male",576
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"TRADITIONAL ISD/CSD","Female",11247
"2012-2013",13,"TRAVIS COUNTY","PFLUGERVILLE ISD",227904,"TRADITIONAL ISD/CSD","Male",12100
"2012-2013",01,"HIDALGO COUNTY","PHARR-SAN JUAN-ALAMO ISD",108909,"TRADITIONAL ISD/CSD","Female",15708
"2012-2013",01,"HIDALGO COUNTY","PHARR-SAN JUAN-ALAMO ISD",108909,"TRADITIONAL ISD/CSD","Male",16342
"2012-2013",10,"HUNT COUNTY","PHOENIX CHARTER SCHOOL",116801,"OPEN ENROLLMENT CHARTER","Female",297
"2012-2013",10,"HUNT COUNTY","PHOENIX CHARTER SCHOOL",116801,"OPEN ENROLLMENT CHARTER","Male",305
"2012-2013",11,"DENTON COUNTY","PILOT POINT ISD",061903,"TRADITIONAL ISD/CSD","Female",725
"2012-2013",11,"DENTON COUNTY","PILOT POINT ISD",061903,"TRADITIONAL ISD/CSD","Male",793
"2012-2013",07,"GREGG COUNTY","PINE TREE ISD",092904,"TRADITIONAL ISD/CSD","Female",2270
"2012-2013",07,"GREGG COUNTY","PINE TREE ISD",092904,"TRADITIONAL ISD/CSD","Male",2347
"2012-2013",07,"ANGELINA COUNTY","PINEYWOODS COMMUNITY ACADEMY",003801,"OPEN ENROLLMENT CHARTER","Female",324
"2012-2013",07,"ANGELINA COUNTY","PINEYWOODS COMMUNITY ACADEMY",003801,"OPEN ENROLLMENT CHARTER","Male",311
"2012-2013",08,"CAMP COUNTY","PITTSBURG ISD",032902,"TRADITIONAL ISD/CSD","Female",1197
"2012-2013",08,"CAMP COUNTY","PITTSBURG ISD",032902,"TRADITIONAL ISD/CSD","Male",1323
"2012-2013",17,"YOAKUM COUNTY","PLAINS ISD",251902,"TRADITIONAL ISD/CSD","Female",237
"2012-2013",17,"YOAKUM COUNTY","PLAINS ISD",251902,"TRADITIONAL ISD/CSD","Male",210
"2012-2013",17,"HALE COUNTY","PLAINVIEW ISD",095905,"TRADITIONAL ISD/CSD","Female",2847
"2012-2013",17,"HALE COUNTY","PLAINVIEW ISD",095905,"TRADITIONAL ISD/CSD","Male",2973
"2012-2013",10,"COLLIN COUNTY","PLANO ISD",043910,"TRADITIONAL ISD/CSD","Female",26832
"2012-2013",10,"COLLIN COUNTY","PLANO ISD",043910,"TRADITIONAL ISD/CSD","Male",28353
"2012-2013",08,"BOWIE COUNTY","PLEASANT GROVE ISD",019912,"TRADITIONAL ISD/CSD","Female",941
"2012-2013",08,"BOWIE COUNTY","PLEASANT GROVE ISD",019912,"TRADITIONAL ISD/CSD","Male",1100
"2012-2013",20,"ATASCOSA COUNTY","PLEASANTON ISD",007905,"TRADITIONAL ISD/CSD","Female",1717
"2012-2013",20,"ATASCOSA COUNTY","PLEASANTON ISD",007905,"TRADITIONAL ISD/CSD","Male",1776
"2012-2013",16,"HUTCHINSON COUNTY","PLEMONS-STINNETT-PHILLIPS CISD",117904,"TRADITIONAL ISD/CSD","Female",308
"2012-2013",16,"HUTCHINSON COUNTY","PLEMONS-STINNETT-PHILLIPS CISD",117904,"TRADITIONAL ISD/CSD","Male",331
"2012-2013",01,"CAMERON COUNTY","POINT ISABEL ISD",031909,"TRADITIONAL ISD/CSD","Female",1290
"2012-2013",01,"CAMERON COUNTY","POINT ISABEL ISD",031909,"TRADITIONAL ISD/CSD","Male",1352
"2012-2013",11,"DENTON COUNTY","PONDER ISD",061906,"TRADITIONAL ISD/CSD","Female",601
"2012-2013",11,"DENTON COUNTY","PONDER ISD",061906,"TRADITIONAL ISD/CSD","Male",645
"2012-2013",11,"PARKER COUNTY","POOLVILLE ISD",184901,"TRADITIONAL ISD/CSD","Female",247
"2012-2013",11,"PARKER COUNTY","POOLVILLE ISD",184901,"TRADITIONAL ISD/CSD","Male",265
